127.0.0.1 - - [25/Aug/2019:18:20:36 +0000] "POST /wp-cron.php?doing_wp_cron=1566757236.1405060291290283203125 HTTP/1.0" 200 0 "http://braunstone-college.local/wp-cron.php?doing_wp_cron=1566757236.1405060291290283203125" "WordPress/5.2.2; http://braunstone-college.local"
127.0.0.1 - - [25/Aug/2019:18:20:36 +0000] "GET /2019/08/25/hello-world/ HTTP/1.0" 200 18248 "http://braunstone-college.local/2019/08/25/hello-world/" "WordPress/5.2.2; http://braunstone-college.local"
127.0.0.1 - - [25/Aug/2019:18:42:48 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:08 +0000] "GET /wp-admin HTTP/1.0" 301 178 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:08 +0000] "GET /wp-admin/ HTTP/1.0" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:08 +0000] "GET /wp-login.php?redirect_to=http%3A%2F%2Fbraunstone-college.local%2Fwp-admin%2F&reauth=1 HTTP/1.0" 200 3325 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/wp-login.php?redirect_to=http%3A%2F%2Fbraunstone-college.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:19 +0000] "POST /wp-login.php HTTP/1.0" 302 0 "http://braunstone-college.local/wp-login.php?redirect_to=http%3A%2F%2Fbraunstone-college.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:20 +0000] "GET /wp-admin/ HTTP/1.0" 200 57750 "http://braunstone-college.local/wp-login.php?redirect_to=http%3A%2F%2Fbraunstone-college.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:21 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.2.2 HTTP/1.0" 200 108792 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:21 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.2.2 HTTP/1.0" 200 340661 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:21 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.2.2 HTTP/1.0" 200 201161 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:23 +0000] "POST /wp-cron.php?doing_wp_cron=1566758602.4357409477233886718750 HTTP/1.0" 200 0 "http://braunstone-college.local/wp-cron.php?doing_wp_cron=1566758602.4357409477233886718750" "WordPress/5.2.2; http://braunstone-college.local"
127.0.0.1 - - [25/Aug/2019:18:43:23 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=65c980a081&1566758606663 HTTP/1.0" 200 1114 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:23 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1427 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:23 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=65c980a081&1566758608088 HTTP/1.0" 200 572 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:23 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=65c980a081&1566758608213 HTTP/1.0" 200 1 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:25 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 1052 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:52 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44435 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:52 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.2.2 HTTP/1.0" 200 108792 "http://braunstone-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:52 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.2.2 HTTP/1.0" 200 340661 "http://braunstone-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:53 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.2.2 HTTP/1.0" 200 156161 "http://braunstone-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:43:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:44:03 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 41339 "http://braunstone-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:44:03 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.2.2 HTTP/1.0" 200 142997 "http://braunstone-college.local/wp-admin/theme-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:44:04 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:44:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 27321 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:44:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:44:20 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:44:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:44:53 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 382 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:45:04 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:15 +0000] "GET /wp-admin/themes.php?action=activate&_wpnonce=c3222a6693&stylesheet=radix-multipurpose HTTP/1.0" 302 0 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:16 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 108020 "http://braunstone-college.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:16 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=5.2.2 HTTP/1.0" 200 213678 "http://braunstone-college.local/wp-admin/themes.php?activated=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:16 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check,media-views&ver=5.2.2 HTTP/1.0" 200 381702 "http://braunstone-college.local/wp-admin/themes.php?activated=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:26 +0000] "GET / HTTP/1.0" 200 25051 "http://braunstone-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:35 +0000] "GET /wp-admin/ HTTP/1.0" 200 119317 "http://braunstone-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:35 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.2.2 HTTP/1.0" 200 201161 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:46:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:47:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:49:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:51:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:51:54 +0000] "GET /wp-admin/themes.php HTTP/1.0" 499 0 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:51:55 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 109415 "http://braunstone-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:51:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:52:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://braunstone-college.local/wp-admin/themes.php?theme=braunstone-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:52:01 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 22199 "http://braunstone-college.local/wp-admin/themes.php?theme=braunstone-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:52:57 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://braunstone-college.local/wp-admin/themes.php?theme=braunstone-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:53:57 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://braunstone-college.local/wp-admin/themes.php?theme=braunstone-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [25/Aug/2019:18:55:58 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://braunstone-college.local/wp-admin/themes.php?theme=braunstone-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
